Address,Country ,State,City,New customer records
"Perris, CA",US,CA,Perris,1
"Camden, AR",US,AR,Camden,1
"Largo, MD",US,MD,Largo,1
"Greenwood, SC",US,SC,Greenwood,1
"Ceres, CA",US,CA,Ceres,1
"Strasburg, CO",US,CO,Strasburg,1
"Greentown, PA",US,PA,Greentown,1
"Tecumseh, MI",US,MI,Tecumseh,1
"Bolivar, MO",US,MO,Bolivar,1
"PinkHill, NC",US,NC,PinkHill,1
"Whiteford, MD",US,MD,Whiteford,1
"Berwyn, PA",US,PA,Berwyn,1
"Hampshire, IL",US,IL,Hampshire,1
"Raynham, MA",US,MA,Raynham,1
"Deerfield, WI",US,WI,Deerfield,1
"Camden, ME",US,ME,Camden,1
"Calais, ME",US,ME,Calais,1
"Ledyard, CT",US,CT,Ledyard,1
"Jackson, NJ",US,NJ,Jackson,1
"Hobart, IN",US,IN,Hobart,1
"Washington, NJ",US,NJ,Washington,1
"LakeGeneva, WI",US,WI,LakeGeneva,1
"Lakeshore, ON",CA,ON,Lakeshore,1
"Centerport, NY",US,NY,Centerport,1
"BalHarbour, FL",US,FL,BalHarbour,1
"NewBerlin, IL",US,IL,NewBerlin,1
"Sylvania, GA",US,GA,Sylvania,1
"Magalia, CA",US,CA,Magalia,1
"LakeCity, FL",US,FL,LakeCity,1
"Paden, OK",US,OK,Paden,1
"Bridgeport, PA",US,PA,Bridgeport,1
"Palmyra, IN",US,IN,Palmyra,1
"HollyRidge, NC",US,NC,HollyRidge,1
"Kentwood, MI",US,MI,Kentwood,1
"Ayden, NC",US,NC,Ayden,1
"NorthSalem, NY",US,NY,NorthSalem,1
"Stratham, NH",US,NH,Stratham,1
"FairHaven, VT",US,VT,FairHaven,1
"Armonk, NY",US,NY,Armonk,1
"Harahan, LA",US,LA,Harahan,1
"Centereach, NY",US,NY,Centereach,1
"Skillman, NJ",US,NJ,Skillman,1
"Kaufman, TX",US,TX,Kaufman,1
"Radcliff, KY",US,KY,Radcliff,1
"Ashland, OR",US,OR,Ashland,1
"FoxIsland, WA",US,WA,FoxIsland,1
"Glenville, PA",US,PA,Glenville,1
"Belgrade, MT",US,MT,Belgrade,1
"Stow, OH",US,OH,Stow,1
"Cassopolis, MI",US,MI,Cassopolis,1
"Wilmington, OH",US,OH,Wilmington,1
"Cheney, WA",US,WA,Cheney,1
"Bishop, CA",US,CA,Bishop,1
"Brazil, IN",US,IN,Brazil,1
"EastHaddam, CT",US,CT,EastHaddam,1
"Graham, NC",US,NC,Graham,1
"LakePark, NC",US,NC,LakePark,1
"Roscoe, IL",US,IL,Roscoe,1
"Glenview, AL",US,AL,Glenview,1
"KureBeach, NC",US,NC,KureBeach,1
"Pahrump, NV",US,NV,Pahrump,1
"Hainesport, NJ",US,NJ,Hainesport,1
"Endicott, NY",US,NY,Endicott,1
"Shannon, GA",US,GA,Shannon,1
"Olga, WA",US,WA,Olga,1
"Joppatowne, MD",US,MD,Joppatowne,1
"Pennington, NJ",US,NJ,Pennington,1
"FordCity, PA",US,PA,FordCity,1
"Lorain, OH",US,OH,Lorain,1
"Andover, ENG",GB,ENG,Andover,1
"Marshall, MI",US,MI,Marshall,1
"Webster, MA",US,MA,Webster,1
"Ogdensburg, NJ",US,NJ,Ogdensburg,1
"Hamtramck, MI",US,MI,Hamtramck,1
"Buffalo, MN",US,MN,Buffalo,1
"Trail, BC",CA,BC,Trail,1
"Dupont, PA",US,PA,Dupont,1
"Cato, WI",US,WI,Cato,1
"Burnsville, MN",US,MN,Burnsville,1
"Abernathy, TX",US,TX,Abernathy,1
"Columbus, NE",US,NE,Columbus,1
"Sterling, CT",US,CT,Sterling,1
"Holley, NY",US,NY,Holley,1
"Troutman, NC",US,NC,Troutman,1
"Kinderhook, NY",US,NY,Kinderhook,1
"Naugatuck, CT",US,CT,Naugatuck,1
"Hydes, MD",US,MD,Hydes,1
"SouthColby, WA",US,WA,SouthColby,1
"Clatskanie, OR",US,OR,Clatskanie,1
"Dubai, DU",AE,DU,Dubai,1
"Clive, IA",US,IA,Clive,1
"Anoka, MN",US,MN,Anoka,1
"Bushwood, MD",US,MD,Bushwood,1
"Cayucos, CA",US,CA,Cayucos,1
"Mentone, IN",US,IN,Mentone,1
"Hauula, HI",US,HI,Hauula,1
"GoldCanyon, AZ",US,AZ,GoldCanyon,1
"LakeZurich, IL",US,IL,LakeZurich,1
"Quantico, VA",US,VA,Quantico,1
"Erlanger, KY",US,KY,Erlanger,1
"Jefferson, TX",US,TX,Jefferson,1
"LaVeta, CO",US,CO,LaVeta,1
"Freeland, WA",US,WA,Freeland,1
"OceanGrove, NJ",US,NJ,OceanGrove,1
"Manorville, NY",US,NY,Manorville,1
"Claridge, PA",US,PA,Claridge,1
"Buellton, CA",US,CA,Buellton,1
"McDonald, OH",US,OH,McDonald,1
"Salem, CT",US,CT,Salem,1
"Dundee, MS",US,MS,Dundee,1
"Fargo, ND",US,ND,Fargo,1
"Lancaster, WI",US,WI,Lancaster,1
"Decatur, IL",US,IL,Decatur,1
"Lobelville, TN",US,TN,Lobelville,1
"Greenfield, CA",US,CA,Greenfield,1
"Somerville, AL",US,AL,Somerville,1
"CutOff, LA",US,LA,CutOff,1
"Winterset, IA",US,IA,Winterset,1
"Atwater, OH",US,OH,Atwater,1
"Monroe, GA",US,GA,Monroe,1
"Holliston, MA",US,MA,Holliston,1
"Broadway, VA",US,VA,Broadway,1
"Onalaska, WI",US,WI,Onalaska,1
"CaveSpring, VA",US,VA,CaveSpring,1
"Sycamore, OH",US,OH,Sycamore,1
"Brawley, CA",US,CA,Brawley,1
"Gualala, CA",US,CA,Gualala,1
"Whitby, ON",CA,ON,Whitby,1
"Manson, WA",US,WA,Manson,1
"Appling, GA",US,GA,Appling,1
"Chalfont, PA",US,PA,Chalfont,1
"Waupaca, WI",US,WI,Waupaca,1
"Rotterdam, NY",US,NY,Rotterdam,1
"Howard, WI",US,WI,Howard,1
"Toledo, OR",US,OR,Toledo,1
"Broadlands, VA",US,VA,Broadlands,1
"Farmington, CT",US,CT,Farmington,1
"Meshoppen, PA",US,PA,Meshoppen,1
"Minden, LA",US,LA,Minden,1
"Lynwood, IL",US,IL,Lynwood,1
"Mahomet, IL",US,IL,Mahomet,1
"Hooksett, NH",US,NH,Hooksett,1
"Bethany, CT",US,CT,Bethany,1
"Alexandria, MN",US,MN,Alexandria,1
"Pontotoc, MS",US,MS,Pontotoc,1
"Greensboro, GA",US,GA,Greensboro,1
"MountUlla, NC",US,NC,MountUlla,1
"Germantown, WI",US,WI,Germantown,1
"Leipsic, DE",US,DE,Leipsic,1
"StThomas, ON",CA,ON,StThomas,1
"Barton, VT",US,VT,Barton,1
"Clementon, NJ",US,NJ,Clementon,1
"HoneaPath, SC",US,SC,HoneaPath,1
"OrangeCity, FL",US,FL,OrangeCity,1
"Leicester, MA",US,MA,Leicester,1
"Jesup, GA",US,GA,Jesup,1
"Amherst, OH",US,OH,Amherst,1
"Pickens, SC",US,SC,Pickens,1
"Bridgeport, WV",US,WV,Bridgeport,1
"Jonestown, TX",US,TX,Jonestown,1
"Portage, IN",US,IN,Portage,1
"Christiana, TN",US,TN,Christiana,1
"Davisburg, MI",US,MI,Davisburg,1
"Elbert, CO",US,CO,Elbert,1
"Lenox, GA",US,GA,Lenox,1
"Severance, CO",US,CO,Severance,1
"Pella, IA",US,IA,Pella,1
"Roseland, VA",US,VA,Roseland,1
"DeKalb, IL",US,IL,DeKalb,1
"Santaquin, UT",US,UT,Santaquin,1
"Leslie, MI",US,MI,Leslie,1
"Litchfield, CT",US,CT,Litchfield,1
"SouthHaven, MI",US,MI,SouthHaven,1
"Lisbon, 11",PT,11,Lisbon,1
"Hanska, MN",US,MN,Hanska,1
"Colchester, VT",US,VT,Colchester,1
"Tiffin, OH",US,OH,Tiffin,1
"Hopatcong, NJ",US,NJ,Hopatcong,1
"InletBeach, FL",US,FL,InletBeach,1
"Pendleton, SC",US,SC,Pendleton,1
"Millville, PA",US,PA,Millville,1
"GulfBreeze, FL",US,FL,GulfBreeze,1
"Sparta, NC",US,NC,Sparta,1
"Bogalusa, LA",US,LA,Bogalusa,1
"Winnebago, MN",US,MN,Winnebago,1
"Calistoga, CA",US,CA,Calistoga,1
"SouthPark, AL",US,AL,SouthPark,1
"Gary, IN",US,IN,Gary,1
"Pataskala, OH",US,OH,Pataskala,1
"Hellertown, PA",US,PA,Hellertown,1
"Barnstable, MA",US,MA,Barnstable,1
"Rathdrum, ID",US,ID,Rathdrum,1
"WoodDale, IL",US,IL,WoodDale,1
"Alsip, IL",US,IL,Alsip,1
"Dayton, TX",US,TX,Dayton,1
"Dublin, VA",US,VA,Dublin,1
"ElmGrove, WI",US,WI,ElmGrove,1
"GlensFalls, NY",US,NY,GlensFalls,1
"LidoBeach, NY",US,NY,LidoBeach,1
"Somerton, AZ",US,AZ,Somerton,1
"Leicester, NC",US,NC,Leicester,1
"Girard, OH",US,OH,Girard,1
"Mukilteo, WA",US,WA,Mukilteo,1
"Clinton, NJ",US,NJ,Clinton,1
"Phoenicia, NY",US,NY,Phoenicia,1
"Duryea, PA",US,PA,Duryea,1
"Lyons, GA",US,GA,Lyons,1
"Northfield, IL",US,IL,Northfield,1
"Euclid, OH",US,OH,Euclid,1
"Calexico, CA",US,CA,Calexico,1
"Danvers, MA",US,MA,Danvers,1
"Vilas, NC",US,NC,Vilas,1
"Sawyer, MI",US,MI,Sawyer,1
"Portland, TX",US,TX,Portland,1
"RiverGrove, IL",US,IL,RiverGrove,1
"Croghan, NY",US,NY,Croghan,1
"Charleston, IL",US,IL,Charleston,1
"Massillon, OH",US,OH,Massillon,1
"MorroBay, CA",US,CA,MorroBay,1
"Lee, NH",US,NH,Lee,1
"Highland, IN",US,IN,Highland,1
"Baldwin, FL",US,FL,Baldwin,1
"Manheim, PA",US,PA,Manheim,1
"Coplay, PA",US,PA,Coplay,1
"Hudson, NY",US,NY,Hudson,1
"Cortland, NY",US,NY,Cortland,1
"Pinson, AL",US,AL,Pinson,1
"Windsor, CO",US,CO,Windsor,1
"Glasgow, KY",US,KY,Glasgow,1
"Franktown, VA",US,VA,Franktown,1
"Greenbrae, CA",US,CA,Greenbrae,1
"Prospect, CT",US,CT,Prospect,1
"Benson, NC",US,NC,Benson,1
"Hanover, NH",US,NH,Hanover,1
"Huntington, WV",US,WV,Huntington,1
"Beresford, SD",US,SD,Beresford,1
"Abington, PA",US,PA,Abington,1
"Jamestown, NY",US,NY,Jamestown,1
"Slidell, LA",US,LA,Slidell,1
"Atlantic, IA",US,IA,Atlantic,1
"Ludlow, MA",US,MA,Ludlow,1
"Cornwall, NY",US,NY,Cornwall,1
"Alto, MI",US,MI,Alto,1
"Idalou, TX",US,TX,Idalou,1
"Purcell, OK",US,OK,Purcell,1
"WestLake, FL",US,FL,WestLake,1
"Northvale, NJ",US,NJ,Northvale,1
"Gladwyne, PA",US,PA,Gladwyne,1
"Twinsburg, OH",US,OH,Twinsburg,1
"Mercedes, TX",US,TX,Mercedes,1
"Brownville, NY",US,NY,Brownville,1
"Earleville, MD",US,MD,Earleville,1
"Hixson, TN",US,TN,Hixson,1
"Marlow, ENG",GB,ENG,Marlow,1
"Greenport, NY",US,NY,Greenport,1
"Bellevue, OH",US,OH,Bellevue,1
"Lancaster, SC",US,SC,Lancaster,1
"Gibsonburg, OH",US,OH,Gibsonburg,1
"ForestPark, GA",US,GA,ForestPark,1
"Knoxville, IL",US,IL,Knoxville,1
"SaukCentre, MN",US,MN,SaukCentre,1
"Tenino, WA",US,WA,Tenino,1
"Pacific, MO",US,MO,Pacific,1
"Bluefield, VA",US,VA,Bluefield,1
"Shakopee, MN",US,MN,Shakopee,1
"Goshen, KY",US,KY,Goshen,1
"Whiteland, IN",US,IN,Whiteland,1
"Brookfield, IL",US,IL,Brookfield,1
"Soresina, CR",IT,CR,Soresina,1
"Winfield, IL",US,IL,Winfield,1
"Trion, GA",US,GA,Trion,1
"ParkHills, KY",US,KY,ParkHills,1
"Maspeth, NY",US,NY,Maspeth,1
"Sultan, WA",US,WA,Sultan,1
"Mulino, OR",US,OR,Mulino,1
"DeKalb, MS",US,MS,DeKalb,1
"LosOsos, CA",US,CA,LosOsos,1
"Princeton, TX",US,TX,Princeton,1
"Nottingham, PA",US,PA,Nottingham,1
"Shaw, MS",US,MS,Shaw,1
"Walhalla, SC",US,SC,Walhalla,1
"Waynesburg, OH",US,OH,Waynesburg,1
"Advance, NC",US,NC,Advance,1
"Westwego, LA",US,LA,Westwego,1
"BlueIsland, IL",US,IL,BlueIsland,1
"Converse, TX",US,TX,Converse,1
"Bridgeton, MO",US,MO,Bridgeton,1
"Coolidge, AZ",US,AZ,Coolidge,1
"Clayton, MO",US,MO,Clayton,1
"Fife, WA",US,WA,Fife,1
"Hillside, IL",US,IL,Hillside,1
"Chulavista, AL",US,AL,Chulavista,1
"Howe, TX",US,TX,Howe,1
"Sherwood, WI",US,WI,Sherwood,1
"OldHickory, TN",US,TN,OldHickory,1
"Rossmoor, CA",US,CA,Rossmoor,1
"Marana, AZ",US,AZ,Marana,1
"Coventry, RI",US,RI,Coventry,1
"Dixie, GA",US,GA,Dixie,1
"IslandLake, IL",US,IL,IslandLake,1
"Bellmead, TX",US,TX,Bellmead,1
"EastPoint, GA",US,GA,EastPoint,1
"Reedsburg, WI",US,WI,Reedsburg,1
"Oakdale, PA",US,PA,Oakdale,1
"Lewiston, MN",US,MN,Lewiston,1
"Douglas, WY",US,WY,Douglas,1
"OzonePark, NY",US,NY,OzonePark,1
"Eagleville, PA",US,PA,Eagleville,1
"Nuneaton, ENG",GB,ENG,Nuneaton,1
"Lagrange, IN",US,IN,Lagrange,1
"Leesburg, AL",US,AL,Leesburg,1
"Drums, PA",US,PA,Drums,1
"MertzTown, PA",US,PA,MertzTown,1
"Milton, DE",US,DE,Milton,1
"Vinton, VA",US,VA,Vinton,1
"BroadRun, VA",US,VA,BroadRun,1
"Glasford, IL",US,IL,Glasford,1
"Springdale, MD",US,MD,Springdale,1
"Berlin, ND",US,ND,Berlin,1
"Terry, MS",US,MS,Terry,1
"Monroe, CT",US,CT,Monroe,1
"Dodgeville, WI",US,WI,Dodgeville,1
"London, ON",CA,ON,London,1
"Holt, MI",US,MI,Holt,1
"Flynn, ACT",AU,ACT,Flynn,1
"Carrollton, KY",US,KY,Carrollton,1
"Watervliet, NY",US,NY,Watervliet,1
"Quincy, MI",US,MI,Quincy,1
"Sebastopol, CA",US,CA,Sebastopol,1
"Miami, OK",US,OK,Miami,1
"Giddings, TX",US,TX,Giddings,1
"FruitCove, FL",US,FL,FruitCove,1
"Concordia, MO",US,MO,Concordia,1
"TheDalles, OR",US,OR,TheDalles,1
"Hazlehurst, GA",US,GA,Hazlehurst,1
"Onsted, MI",US,MI,Onsted,1
"Manasquan, NJ",US,NJ,Manasquan,1
"Auburn, GA",US,GA,Auburn,1
"Osceola, WI",US,WI,Osceola,1
"Usk, WA",US,WA,Usk,1
"Morehead, KY",US,KY,Morehead,1
"Richmond, AL",US,AL,Richmond,1
"Edgewater, CO",US,CO,Edgewater,1
"Buxton, ME",US,ME,Buxton,1
"Ontario, NY",US,NY,Ontario,1
"Janesville, MN",US,MN,Janesville,1
"Woodbridge, NJ",US,NJ,Woodbridge,1
"Mascoutah, IL",US,IL,Mascoutah,1
"Triangle, VA",US,VA,Triangle,1
"Arundel, ME",US,ME,Arundel,1
"EaglePoint, OR",US,OR,EaglePoint,1
"Wyoming, MN",US,MN,Wyoming,1
"DeSoto, MO",US,MO,DeSoto,1
"BonnyDoon, CA",US,CA,BonnyDoon,1
"Reigate, ENG",GB,ENG,Reigate,1
"Fairlee, VT",US,VT,Fairlee,1
"Baker, LA",US,LA,Baker,1
"Brighton, ENG",GB,ENG,Brighton,1
"Selden, NY",US,NY,Selden,1
"Lawai, HI",US,HI,Lawai,1
"Kingsland, TX",US,TX,Kingsland,1
"Alexandria, LA",US,LA,Alexandria,1
"CooperCity, FL",US,FL,CooperCity,1
"Dumas, TX",US,TX,Dumas,1
"Dorset, VT",US,VT,Dorset,1
"Stoughton, WI",US,WI,Stoughton,1
"Mitcham, ENG",GB,ENG,Mitcham,1
"Armada, MI",US,MI,Armada,1
"Cropwell, AL",US,AL,Cropwell,1
"Todd, NC",US,NC,Todd,1
"SnowCamp, NC",US,NC,SnowCamp,1
"Melrose, MN",US,MN,Melrose,1
"WestMonroe, NY",US,NY,WestMonroe,1
"Thompson, ND",US,ND,Thompson,1
"Stokesdale, NC",US,NC,Stokesdale,1
"Morton, PA",US,PA,Morton,1
"Eatonville, WA",US,WA,Eatonville,1
"FrontRoyal, VA",US,VA,FrontRoyal,1
"Lexington, VA",US,VA,Lexington,1
"Brownfield, TX",US,TX,Brownfield,1
"Bucyrus, OH",US,OH,Bucyrus,1
"Sheridan, WY",US,WY,Sheridan,1
"Sparta, NJ",US,NJ,Sparta,1
"Glendale, NY",US,NY,Glendale,1
"Madison, FL",US,FL,Madison,1
"Bauxite, AR",US,AR,Bauxite,1
"Lancaster, OH",US,OH,Lancaster,1
"Mayfield, PA",US,PA,Mayfield,1
"Kettering, MD",US,MD,Kettering,1
"Crowley, LA",US,LA,Crowley,1
"Chardon, OH",US,OH,Chardon,1
"Adel, IA",US,IA,Adel,1
"Palestine, TX",US,TX,Palestine,1
"Grove, OK",US,OK,Grove,1
"Glencoe, IL",US,IL,Glencoe,1
"Duvall, WA",US,WA,Duvall,1
"Souderton, PA",US,PA,Souderton,1
"Trinity, NC",US,NC,Trinity,1
"SanPedro, NL",MX,NL,SanPedro,1
"Ellington, CT",US,CT,Ellington,1
"Woodside, CA",US,CA,Woodside,1
"PoncaCity, OK",US,OK,PoncaCity,1
"Reedsville, WV",US,WV,Reedsville,1
"SunLakes, AZ",US,AZ,SunLakes,1
"Waterville, OH",US,OH,Waterville,1
"ElmSprings, AR",US,AR,ElmSprings,1
"Springboro, OH",US,OH,Springboro,1
"Burlington, CO",US,CO,Burlington,1
"Skowhegan, ME",US,ME,Skowhegan,1
"Gardendale, AL",US,AL,Gardendale,1
"York, ON",CA,ON,York,1
"Maurice, LA",US,LA,Maurice,1
"DesPeres, MO",US,MO,DesPeres,1
"Springvale, ME",US,ME,Springvale,1
"Yountville, CA",US,CA,Yountville,1
"Washougal, WA",US,WA,Washougal,1
"Dunkirk, NY",US,NY,Dunkirk,1
"Holden, MO",US,MO,Holden,1
"LakeCity, MI",US,MI,LakeCity,1
"Delta, BC",CA,BC,Delta,1
"Maynard, MA",US,MA,Maynard,1
"Hoschton, GA",US,GA,Hoschton,1
"Altoona, WI",US,WI,Altoona,1
"Manchaca, TX",US,TX,Manchaca,1
"NorthFork, CA",US,CA,NorthFork,1
"Butte, MT",US,MT,Butte,1
"Canaan, ME",US,ME,Canaan,1
"Remlap, AL",US,AL,Remlap,1
"Vinemont, AL",US,AL,Vinemont,1
"Oxford, OH",US,OH,Oxford,1
"PalosPark, IL",US,IL,PalosPark,1
"Millsboro, DE",US,DE,Millsboro,1
"Highlands, NJ",US,NJ,Highlands,1
"Larsen, WI",US,WI,Larsen,1
"Clinton, AL",US,AL,Clinton,1
"Casper, WY",US,WY,Casper,1
"Paris, TX",US,TX,Paris,1
"Abbeville, LA",US,LA,Abbeville,1
"KingGeorge, VA",US,VA,KingGeorge,1
"Martin, TN",US,TN,Martin,1
"Wimberley, TX",US,TX,Wimberley,1
"Croston, ENG",GB,ENG,Croston,1
"Brea, CA",US,CA,Brea,1
"Kennedale, TX",US,TX,Kennedale,1
"Rolla, ND",US,ND,Rolla,1
"Fennville, MI",US,MI,Fennville,1
"Homestead, PA",US,PA,Homestead,1
"Jasper, AL",US,AL,Jasper,1
"Igo, CA",US,CA,Igo,1
"LakeGrove, NY",US,NY,LakeGrove,1
"Eastham, MA",US,MA,Eastham,1
"Buhl, ID",US,ID,Buhl,1
"Marion, OH",US,OH,Marion,1
"Wyomissing, PA",US,PA,Wyomissing,1
"Chermside, QLD",AU,QLD,Chermside,1
"Ellenton, FL",US,FL,Ellenton,1
"WhiteHall, MD",US,MD,WhiteHall,1
"Bellevue, MI",US,MI,Bellevue,1
"Mathis, TX",US,TX,Mathis,1
"Lawtey, FL",US,FL,Lawtey,1
"Kingston, IL",US,IL,Kingston,1
"PineBluffs, WY",US,WY,PineBluffs,1
"Phoenix, IL",US,IL,Phoenix,1
"Corydon, IN",US,IN,Corydon,1
"Franklin, IN",US,IN,Franklin,1
"Hiawatha, IA",US,IA,Hiawatha,1
"Rindge, NH",US,NH,Rindge,1
"Trussville, AL",US,AL,Trussville,1
"Ligonier, PA",US,PA,Ligonier,1
"Lima, OH",US,OH,Lima,1
"Crestwood, IL",US,IL,Crestwood,1
"Richmond, BC",CA,BC,Richmond,1
"Damascus, OR",US,OR,Damascus,1
"Upatoi, GA",US,GA,Upatoi,1
"Brownsburg, IN",US,IN,Brownsburg,1
"Plainview, MN",US,MN,Plainview,1
"Rochester, IL",US,IL,Rochester,1
"Suitland, MD",US,MD,Suitland,1
"Paola, KS",US,KS,Paola,1
"Macedonia, OH",US,OH,Macedonia,1
"Cordele, GA",US,GA,Cordele,1
"Fanwood, NJ",US,NJ,Fanwood,1
"Bedford, ENG",GB,ENG,Bedford,1
"Markham, VA",US,VA,Markham,1
"Byfield, MA",US,MA,Byfield,1
"Daleville, AL",US,AL,Daleville,1
"Vail, CO",US,CO,Vail,1
"Guyton, GA",US,GA,Guyton,1
"Ipswich, MA",US,MA,Ipswich,1
"Goshen, IN",US,IN,Goshen,1
"Mooseheart, IL",US,IL,Mooseheart,1
"ClearLake, SD",US,SD,ClearLake,1
"Bedford, NY",US,NY,Bedford,1
"Taylor, TX",US,TX,Taylor,1
"Oakfield, GA",US,GA,Oakfield,1
"TexasCity, TX",US,TX,TexasCity,1
"Loma, CO",US,CO,Loma,1
"EstesPark, CO",US,CO,EstesPark,1
"Prineville, OR",US,OR,Prineville,1
"Milan, MI",US,MI,Milan,1
"Kalkaska, MI",US,MI,Kalkaska,1
"Wyoming, DE",US,DE,Wyoming,1
"Brentwood, NY",US,NY,Brentwood,1
"Windsor, WI",US,WI,Windsor,1
"Waitsburg, WA",US,WA,Waitsburg,1
"HowardLake, MN",US,MN,HowardLake,1
"Hamburg, PA",US,PA,Hamburg,1
"QuezonCity, 0",PH,0,QuezonCity,1
"Flint, TX",US,TX,Flint,1
"Pinckney, MI",US,MI,Pinckney,1
"Auburn, MA",US,MA,Auburn,1
"Lebanon, NJ",US,NJ,Lebanon,1
"Burt, MI",US,MI,Burt,1
"Freer, TX",US,TX,Freer,1
"Teaticket, MA",US,MA,Teaticket,1
"Kingston, PA",US,PA,Kingston,1
"Croswell, MI",US,MI,Croswell,1
"Gadsden, AL",US,AL,Gadsden,1
"Washington, CT",US,CT,Washington,1
"Helmetta, NJ",US,NJ,Helmetta,1
"LockHaven, PA",US,PA,LockHaven,1
"Junction, TX",US,TX,Junction,1
"Smithfield, RI",US,RI,Smithfield,1
"Porth, WLS",GB,WLS,Porth,1
"LongLake, MN",US,MN,LongLake,1
"Staines, ENG",GB,ENG,Staines,1
"Cecil, AL",US,AL,Cecil,1
"Lafayette, OR",US,OR,Lafayette,1
"LaurelPark, NC",US,NC,LaurelPark,1
"Ione, CA",US,CA,Ione,1
"Merriam, KS",US,KS,Merriam,1
"Leechburg, PA",US,PA,Leechburg,1
"Pelham, NY",US,NY,Pelham,1
"Pelham, AL",US,AL,Pelham,1
"Mora, MN",US,MN,Mora,1
"Harwich, MA",US,MA,Harwich,1
"Parkhurst, GP",ZA,GP,Parkhurst,1
"Griffin, GA",US,GA,Griffin,1
"LongBeach, IN",US,IN,LongBeach,1
"Stevenson, WA",US,WA,Stevenson,1
"MountZion, IL",US,IL,MountZion,1
"SharonHill, PA",US,PA,SharonHill,1
"SpringDale, UT",US,UT,SpringDale,1
"Grantham, NH",US,NH,Grantham,1
"Callands, VA",US,VA,Callands,1
"Prescott, AZ",US,AZ,Prescott,1
"Currie, NC",US,NC,Currie,1
"Chichester, NH",US,NH,Chichester,1
"Edgartown, MA",US,MA,Edgartown,1
"GreenAcres, AL",US,AL,GreenAcres,1
"Luton, ENG",GB,ENG,Luton,1
"WestCreek, NJ",US,NJ,WestCreek,1
"BaySprings, MS",US,MS,BaySprings,1
"Lexington, GA",US,GA,Lexington,1
"Waycross, GA",US,GA,Waycross,1
"Amboy, WA",US,WA,Amboy,1
"NorthBend, OR",US,OR,NorthBend,1
"Alcalde, NM",US,NM,Alcalde,1
"Brigantine, NJ",US,NJ,Brigantine,1
"Whitefish, MT",US,MT,Whitefish,1
"Southgate, KY",US,KY,Southgate,1
"Afton, MN",US,MN,Afton,1
"Spencer, WV",US,WV,Spencer,1
"Newcastle, ME",US,ME,Newcastle,1
"Lincoln, RI",US,RI,Lincoln,1
"Weston, VT",US,VT,Weston,1
"Accokeek, MD",US,MD,Accokeek,1
"Bumpass, VA",US,VA,Bumpass,1
"Mobridge, SD",US,SD,Mobridge,1
"Hampstead, NH",US,NH,Hampstead,1
"Whitsett, NC",US,NC,Whitsett,1
"Salem, VA",US,VA,Salem,1
"Hudson, IA",US,IA,Hudson,1
"WestHurley, NY",US,NY,WestHurley,1
"PanamaCity, FL",US,FL,PanamaCity,1
"TegaCay, SC",US,SC,TegaCay,1
"Crossville, TN",US,TN,Crossville,1
"Lucinda, PA",US,PA,Lucinda,1
"Ladoga, IN",US,IN,Ladoga,1
"Dousman, WI",US,WI,Dousman,1
"Oshawa, ON",CA,ON,Oshawa,1
"Sullivan, IN",US,IN,Sullivan,1
"SouthWeber, UT",US,UT,SouthWeber,1
"Leupp, AZ",US,AZ,Leupp,1
"Dunkirk, MD",US,MD,Dunkirk,1
"Champlin, MN",US,MN,Champlin,1
"Matawan, NJ",US,NJ,Matawan,1
"Florence, SC",US,SC,Florence,1
"Tazewell, VA",US,VA,Tazewell,1
"Clinton, MD",US,MD,Clinton,1
"Greenville, IL",US,IL,Greenville,1
"CampHill, PA",US,PA,CampHill,1
"Bozeman, MT",US,MT,Bozeman,1
"Wagar, AL",US,AL,Wagar,1
"Orting, WA",US,WA,Orting,1
"Inkster, MI",US,MI,Inkster,1
"NorthHills, CA",US,CA,NorthHills,1
"Edinburg, ND",US,ND,Edinburg,1
"Quispamsis, NB",CA,NB,Quispamsis,1
"Getzville, NY",US,NY,Getzville,1
"Sims, NC",US,NC,Sims,1
"Aptos, CA",US,CA,Aptos,1
"Etna, OH",US,OH,Etna,1
"Narol, MB",CA,MB,Narol,1
"FortDrum, NY",US,NY,FortDrum,1
"Vernon, CA",US,CA,Vernon,1
"Aurora, OH",US,OH,Aurora,1
"GalesFerry, CT",US,CT,GalesFerry,1
"Allyn, WA",US,WA,Allyn,1
"Chatham, VA",US,VA,Chatham,1
"PennValley, CA",US,CA,PennValley,1
"BayMinette, AL",US,AL,BayMinette,1
"Folsom, PA",US,PA,Folsom,1
"Milton, WA",US,WA,Milton,1
"Chicora, PA",US,PA,Chicora,1
"Surrey, ND",US,ND,Surrey,1
"Sterling, KS",US,KS,Sterling,1
"Victoria, BC",CA,BC,Victoria,1
"SanBenito, TX",US,TX,SanBenito,1
"Highlands, NC",US,NC,Highlands,1
"Plympton, MA",US,MA,Plympton,1
"Wymore, NE",US,NE,Wymore,1
"Roebuck, SC",US,SC,Roebuck,1
"Malabar, FL",US,FL,Malabar,1
"Homer, AK",US,AK,Homer,1
"Yankton, SD",US,SD,Yankton,1
"Kimberly, AL",US,AL,Kimberly,1
"Muscatine, IA",US,IA,Muscatine,1
"Lewisburg, TN",US,TN,Lewisburg,1
"Weed, CA",US,CA,Weed,1
"Fillmore, IN",US,IN,Fillmore,1
"Nescopeck, PA",US,PA,Nescopeck,1
"Raymond, ME",US,ME,Raymond,1
