Address,"Country ",State,City,New customer records,Latitude,Longitude
"Franktown, VA",US,VA,Franktown,1,37.4776755,-75.8783365
"Greenbrae, CA",US,CA,Greenbrae,1,37.9478665,-122.5256832
"Prospect, CT",US,CT,Prospect,1,41.502597,-72.9801052
"Benson, NC",US,NC,Benson,1,35.4256582,-78.4986269
"Hanover, NH",US,NH,Hanover,1,43.697261,-72.2848715
"Huntington, WV",US,WV,Huntington,1,38.415943,-82.4397206
"Beresford, SD",US,SD,Beresford,1,43.0836786,-96.7849403
"Abington, PA",US,PA,Abington,1,40.1252146,-75.1160897
"Jamestown, NY",US,NY,Jamestown,1,42.0946239,-79.2445409
"Slidell, LA",US,LA,Slidell,1,30.2784551,-89.782521
"Atlantic, IA",US,IA,Atlantic,1,41.3947531,-94.9962828
"Ludlow, MA",US,MA,Ludlow,1,42.1589979,-72.4803259
"Cornwall, NY",US,NY,Cornwall,1,41.4448133,-74.0155219
"Alto, MI",US,MI,Alto,1,37.9092342,-122.524459
"Idalou, TX",US,TX,Idalou,1,33.6661486,-101.675804
"Purcell, OK",US,OK,Purcell,1,35.0120283,-97.3571007
"WestLake, FL",US,FL,West Lake,1,30.5029927,-83.1145835
"Northvale, NJ",US,NJ,Northvale,1,41.0066649,-73.9490627
"Gladwyne, PA",US,PA,Gladwyne,1,40.0351107,-75.2811768
"Twinsburg, OH",US,OH,Twinsburg,1,41.318433,-81.451802
"Mercedes, TX",US,TX,Mercedes,1,26.1380262,-97.9066175
"Brownville, NY",US,NY,Brownville,1,44.007003,-75.984092
"Earleville, MD",US,MD,Earleville,1,39.4218945,-75.9184102
"Hixson, TN",US,TN,Hixson,1,35.1546208,-85.2226785
"Marlow, ENG",GB,ENG,Marlow,1,51.571086,-0.7664026
"Greenport, NY",US,NY,Greenport,1,41.0997171,-72.3631293
"Bellevue, OH",US,OH,Bellevue,1,41.2824181,-82.8442485
"Lancaster, SC",US,SC,Lancaster,1,34.7204257,-80.7709015
"Gibsonburg, OH",US,OH,Gibsonburg,1,41.3851874,-83.3201767
"ForestPark, GA",US,GA,Forest Park,1,33.6220542,-84.3690918
"Knoxville, IL",US,IL,Knoxville,1,40.9108714,-90.2822609
"SaukCentre, MN",US,MN,Sauk Centre,1,45.7374650,-94.9525216
"Tenino, WA",US,WA,Tenino,1,46.8488298,-122.8609454
"Pacific, MO",US,MO,Pacific,1,38.4812632,-90.7428332
"Bluefield, VA",US,VA,Bluefield,1,37.2451042,-81.2480024
"Shakopee, MN",US,MN,Shakopee,1,44.0643378,-103.7973202
"Goshen, KY",US,KY,Goshen,1,38.4028246,-85.5737149
"Whiteland, IN",US,IN,Whiteland,1,39.5514373,-86.0874858
"Brookfield, IL",US,IL,Brookfield,1,41.8222654,-87.8427031
"Soresina, CR",IT,CR,Soresina,1,45.2831233,9.8566417
"Winfield, IL",US,IL,Winfield,1,41.8699273,-88.1569389
"Trion, GA",US,GA,Trion,1,34.539799,-85.3005917
"ParkHills, KY",US,KY,Park Hills,1,39.0714491,-84.5321652
"Maspeth, NY",US,NY,Maspeth,1,40.723951,-73.9234858
"Sultan, WA",US,WA,Sultan,1,47.8722985,-121.8120358
"Mulino, OR",US,OR,Mulino,1,45.2171613,-122.5867912
"DeKalb, MS",US,MS,De Kalb,1,32.7694601,-88.64786
"LosOsos, CA",US,CA,Los Osos,1,35.3107214,-120.8323480
"Princeton, TX",US,TX,Princeton,1,33.185461,-96.5273088
"Nottingham, PA",US,PA,Nottingham,1,39.748442,-76.0185579
"Shaw, MS",US,MS,Shaw,1,33.6103073,-90.7672446
"Walhalla, SC",US,SC,Walhalla,1,34.7782727,-83.0567326
"Waynesburg, OH",US,OH,Waynesburg,1,40.6664965,-81.2623253
"Advance, NC",US,NC,Advance,1,35.9475815,-80.413096
"Westwego, LA",US,LA,Westwego,1,29.9101343,-90.1400457
"BlueIsland, IL",US,IL,Blue Island,1,41.6573014,-87.6798710
"Converse, TX",US,TX,Converse,1,29.4999192,-98.3235613
"Bridgeton, MO",US,MO,Bridgeton,1,38.7426962,-90.402555
"Coolidge, AZ",US,AZ,Coolidge,1,32.9821221,-111.5291405
"Clayton, MO",US,MO,Clayton,1,38.6456168,-90.339936
"Fife, WA",US,WA,Fife,1,47.2326334,-122.3456854
"Hillside, IL",US,IL,Hillside,1,41.8797906,-87.8889362
"Chulavista, AL",US,AL,Chulavista,1,33.5956590,-86.3666467
"Howe, TX",US,TX,Howe,1,33.468968,-96.5968157
"Sherwood, WI",US,WI,Sherwood,1,44.4672258,-90.3554182
"OldHickory, TN",US,TN,Old Hickory,1,36.2597132,-86.6480884
"Rossmoor, CA",US,CA,Rossmoor,1,33.7934677,-118.0789006
"Marana, AZ",US,AZ,Marana,1,32.4715143,-111.2278581
"Coventry, RI",US,RI,Coventry,1,41.7212878,-71.5976047
"Dixie, GA",US,GA,Dixie,1,33.5717838,-83.7696231
"IslandLake, IL",US,IL,Island Lake,1,42.2761341,-88.1920272
"Bellmead, TX",US,TX,Bellmead,1,31.5919647,-97.0984327
"EastPoint, GA",US,GA,East Point,1,33.6795531,-84.4393724
"Reedsburg, WI",US,WI,Reedsburg,1,43.5224565,-90.021679
"Oakdale, PA",US,PA,Oakdale,1,40.397165,-80.1847775
"Lewiston, MN",US,MN,Lewiston,1,43.9855689,-91.865542
"Douglas, WY",US,WY,Douglas,1,42.7584511,-105.384412
"OzonePark, NY",US,NY,Ozone Park,1,40.6767700,-73.8437461
"Eagleville, PA",US,PA,Eagleville,1,40.160085,-75.4106722
"Nuneaton, ENG",GB,ENG,Nuneaton,1,52.5267605,-1.4641837
"Lagrange, IN",US,IN,Lagrange,1,41.6417165,-85.4166502
"Leesburg, AL",US,AL,Leesburg,1,34.1675957,-85.7860782
"Drums, PA",US,PA,Drums,1,41.0108552,-76.0012983
"MertzTown, PA",US,PA,Mertz Town,1,40.8200919,-75.7574131
"Milton, DE",US,DE,Milton,1,38.7832421,-75.3036375
"Vinton, VA",US,VA,Vinton,1,37.261527,-79.8858702
"BroadRun, VA",US,VA,Broad Run,1,38.9914999,-77.4773508
"Glasford, IL",US,IL,Glasford,1,40.5802702,-89.8258296
"Springdale, MD",US,MD,Springdale,1,38.933099,-76.8384153
"Berlin, ND",US,ND,Berlin,1,47.0060827,-97.0275852
"Terry, MS",US,MS,Terry,1,32.0923314,-90.2958168
"Monroe, CT",US,CT,Monroe,1,41.3326769,-73.2076024
"Dodgeville, WI",US,WI,Dodgeville,1,42.9712063,-90.1177451
"London, ON",CA,ON,London,1,42.9814206,-81.2465922
"Holt, MI",US,MI,Holt,1,42.636561,-84.5225315
"Flynn, ACT",AU,ACT,Flynn,1,-35.2060515,149.0451721
"Carrollton, KY",US,KY,Carrollton,1,38.6803559,-85.1878582
"Watervliet, NY",US,NY,Watervliet,1,42.7282493,-73.7014628
"Quincy, MI",US,MI,Quincy,1,41.9332805,-84.8948873
"Sebastopol, CA",US,CA,Sebastopol,1,38.4038177,-122.824025
"Miami, OK",US,OK,Miami,1,36.875984,-94.8761896
"Giddings, TX",US,TX,Giddings,1,30.1707464,-96.8991574
"FruitCove, FL",US,FL,Fruit Cove,1,30.0928745,-81.6069919
"Concordia, MO",US,MO,Concordia,1,39.0076663,-93.5648335
"TheDalles, OR",US,OR,The Dalles,1,45.6015056,-121.1841587
"Hazlehurst, GA",US,GA,Hazlehurst,1,31.8718773,-82.5974943
"Onsted, MI",US,MI,Onsted,1,42.0000648,-84.1898555
"Manasquan, NJ",US,NJ,Manasquan,1,40.1207788,-74.0478356
"Auburn, GA",US,GA,Auburn,1,34.0021847,-83.8606297
"Osceola, WI",US,WI,Osceola,1,45.3191782,-92.7069211
"Usk, WA",US,WA,Usk,1,48.264987,-117.2566734
"Morehead, KY",US,KY,Morehead,1,38.1821186,-83.4329257
"Richmond, AL",US,AL,Richmond,1,-20.6680583,-40.9518632
"Edgewater, CO",US,CO,Edgewater,1,39.7486223,-105.0570442
"Buxton, ME",US,ME,Buxton,1,43.6667032,-70.6028934
"Ontario, NY",US,NY,Ontario,1,43.2170686,-77.2829015
"Janesville, MN",US,MN,Janesville,1,44.1170822,-93.7071482
"Woodbridge, NJ",US,NJ,Woodbridge,1,40.5559498,-74.2780068
"Mascoutah, IL",US,IL,Mascoutah,1,38.4991422,-89.820537
"Triangle, VA",US,VA,Triangle,1,38.547356,-77.3215757
"Arundel, ME",US,ME,Arundel,1,43.4762195,-70.5311867
"EaglePoint, OR",US,OR,Eagle Point,1,42.4718284,-122.8014155
"Wyoming, MN",US,MN,Wyoming,1,45.3356497,-93.0063939
"DeSoto, MO",US,MO,De Soto,1,38.117382,-90.5595526
"BonnyDoon, CA",US,CA,Bonny Doon,1,37.0416156,-122.1505224
"Reigate, ENG",GB,ENG,Reigate,1,51.2418815,-0.2038369
"Fairlee, VT",US,VT,Fairlee,1,43.9021051,-72.1532423
"Baker, LA",US,LA,Baker,1,30.5854652,-91.1542737
"Brighton, ENG",GB,ENG,Brighton,1,50.8288602,-0.1407393
"Selden, NY",US,NY,Selden,1,40.871241,-73.0454164
"Lawai, HI",US,HI,Lawai,1,21.9210453,-159.5014514
"Kingsland, TX",US,TX,Kingsland,1,30.6552191,-98.4443949
"Alexandria, LA",US,LA,Alexandria,1,31.3121797,-92.4441983
"CooperCity, FL",US,FL,Cooper City,1,26.0577830,-80.2695109
"Dumas, TX",US,TX,Dumas,1,35.835888,-101.9592889
"Dorset, VT",US,VT,Dorset,1,43.2551125,-73.1028446
"Stoughton, WI",US,WI,Stoughton,1,42.923408,-89.2352145
"Mitcham, ENG",GB,ENG,Mitcham,1,51.3975335,-0.1711521
"Armada, MI",US,MI,Armada,1,42.8477369,-82.8782054
"Cropwell, AL",US,AL,Cropwell,1,33.5548145,-86.2693659
"Todd, NC",US,NC,Todd,1,36.3131216,-81.5909446
"SnowCamp, NC",US,NC,Snow Camp,1,35.8934716,-79.4300199
"Melrose, MN",US,MN,Melrose,1,45.6760437,-94.8082762
"WestMonroe, NY",US,NY,West Monroe,1,43.2809020,-76.0665880
"Thompson, ND",US,ND,Thompson,1,47.7735624,-97.1021598
"Stokesdale, NC",US,NC,Stokesdale,1,36.2446393,-79.9331019
"Morton, PA",US,PA,Morton,1,39.9078688,-75.3287038
"Eatonville, WA",US,WA,Eatonville,1,46.861026,-122.2658356
"FrontRoyal, VA",US,VA,Front Royal,1,38.9178538,-78.1917718
"Lexington, VA",US,VA,Lexington,1,37.802703,-79.4181807
"Brownfield, TX",US,TX,Brownfield,1,33.1743127,-102.2654808
"Bucyrus, OH",US,OH,Bucyrus,1,40.8133197,-82.9889818
"Sheridan, WY",US,WY,Sheridan,1,44.797194,-106.956179
"Sparta, NJ",US,NJ,Sparta,1,41.055352,-74.6239957
"Glendale, NY",US,NY,Glendale,1,40.704954,-73.8817609
"Madison, FL",US,FL,Madison,1,30.4693772,-83.4129254
"Bauxite, AR",US,AR,Bauxite,1,34.5484601,-92.5034237
"Lancaster, OH",US,OH,Lancaster,1,39.7298179,-82.5842461
"Mayfield, PA",US,PA,Mayfield,1,41.5361907,-75.54087
"Kettering, MD",US,MD,Kettering,1,38.8878472,-76.7888375
"Crowley, LA",US,LA,Crowley,1,30.2325986,-92.3818511
"Chardon, OH",US,OH,Chardon,1,41.5912395,-81.2003271
"Adel, IA",US,IA,Adel,1,41.6174123,-94.0185176
"Palestine, TX",US,TX,Palestine,1,31.7614347,-95.6317978
"Grove, OK",US,OK,Grove,1,36.5979587,-94.7297779
"Glencoe, IL",US,IL,Glencoe,1,42.1355992,-87.7582554
"Duvall, WA",US,WA,Duvall,1,47.7298351,-121.9636276
"Souderton, PA",US,PA,Souderton,1,40.2954609,-75.3530321
"Trinity, NC",US,NC,Trinity,1,35.8943033,-79.9969844
"SanPedro, NL",MX,NL,San Pedro,1,25.4725812,-98.7638496
"Ellington, CT",US,CT,Ellington,1,41.9252207,-72.4569964
"Woodside, CA",US,CA,Woodside,1,37.4458049,-122.2310658
"PoncaCity, OK",US,OK,Ponca City,1,36.7036470,-97.0818980
"Reedsville, WV",US,WV,Reedsville,1,39.5090245,-79.8008739
"SunLakes, AZ",US,AZ,Sun Lakes,1,33.2178895,-111.8671751
"Waterville, OH",US,OH,Waterville,1,41.5006082,-83.7185479
"ElmSprings, AR",US,AR,Elm Springs,1,36.2061830,-94.2343657
"Springboro, OH",US,OH,Springboro,1,39.5323133,-84.2407157
"Burlington, CO",US,CO,Burlington,1,40.0712218,-74.8648859
"Skowhegan, ME",US,ME,Skowhegan,1,44.7639526,-69.7192616
"Gardendale, AL",US,AL,Gardendale,1,33.6535868,-86.8074349
"York, ON",CA,ON,York,1,45.4320172,-75.6828317
"Maurice, LA",US,LA,Maurice,1,30.1093645,-92.1135375
"DesPeres, MO",US,MO,Des Peres,1,38.6049811,-90.4426837
"Springvale, ME",US,ME,Springvale,1,43.4738736,-70.8067944
"Yountville, CA",US,CA,Yountville,1,38.3986999,-122.360969
"Washougal, WA",US,WA,Washougal,1,45.5792043,-122.3598671
"Dunkirk, NY",US,NY,Dunkirk,1,42.4774118,-79.3393442
"Holden, MO",US,MO,Holden,1,38.7106962,-93.9931656
"LakeCity, MI",US,MI,Lake City,1,44.3352870,-85.2150460
"Delta, BC",CA,BC,Delta,1,49.1199644,-123.047286
"Maynard, MA",US,MA,Maynard,1,42.43208,-71.4348042
"Hoschton, GA",US,GA,Hoschton,1,34.0944008,-83.7659952
"Altoona, WI",US,WI,Altoona,1,44.8153435,-91.4248187
"Manchaca, TX",US,TX,Manchaca,1,30.1459982,-97.8293487
"NorthFork, CA",US,CA,North Fork,1,37.0053513,-120.1203065
"Butte, MT",US,MT,Butte,1,46.0086176,-112.5330483
"Canaan, ME",US,ME,Canaan,1,44.7747849,-69.5097702
"Remlap, AL",US,AL,Remlap,1,33.818872,-86.5986857
"Vinemont, AL",US,AL,Vinemont,1,34.2417649,-86.8661139
"Oxford, OH",US,OH,Oxford,1,39.5103048,-84.7420519
"PalosPark, IL",US,IL,Palos Park,1,41.6673636,-87.8304952
"Millsboro, DE",US,DE,Millsboro,1,38.594377,-75.2912677
"Highlands, NJ",US,NJ,Highlands,1,40.3957449,-73.9767627
"Larsen, WI",US,WI,Larsen,1,46.8124523,-90.8171102
"Clinton, AL",US,AL,Clinton,1,32.9140165,-87.9925181
"Casper, WY",US,WY,Casper,1,42.8619212,-106.312234
"Paris, TX",US,TX,Paris,1,33.66277,-95.55875
"Abbeville, LA",US,LA,Abbeville,1,29.9757611,-92.0840129
"KingGeorge, VA",US,VA,King George,1,38.2786312,-77.1753560
"Martin, TN",US,TN,Martin,1,36.3693515,-88.8573151
"Wimberley, TX",US,TX,Wimberley,1,30.005986,-98.1177368
"Croston, ENG",GB,ENG,Croston,1,53.6674573,-2.7779892
"Brea, CA",US,CA,Brea,1,33.9102977,-117.851362
"Kennedale, TX",US,TX,Kennedale,1,32.6520125,-97.1998001
"Rolla, ND",US,ND,Rolla,1,48.8633842,-99.6009978
"Fennville, MI",US,MI,Fennville,1,42.5990139,-86.1080529
"Homestead, PA",US,PA,Homestead,1,40.4092876,-79.9166128
"Jasper, AL",US,AL,Jasper,1,33.8828493,-87.2896688
"Igo, CA",US,CA,Igo,1,40.5046317,-122.5415972
"LakeGrove, NY",US,NY,Lake Grove,1,40.8697741,-73.1258268
"Eastham, MA",US,MA,Eastham,1,41.8651071,-69.9911305
"Buhl, ID",US,ID,Buhl,1,42.6214552,-114.7526466
"Marion, OH",US,OH,Marion,1,40.5886259,-83.1287349
"Wyomissing, PA",US,PA,Wyomissing,1,40.3243769,-75.9708504
"Chermside, QLD",AU,QLD,Chermside,1,-27.3863441,153.0313687
"Ellenton, FL",US,FL,Ellenton,1,27.5262425,-82.5214628
"WhiteHall, MD",US,MD,White Hall,1,39.5886643,-75.8347998
"Bellevue, MI",US,MI,Bellevue,1,42.4481148,-85.0244947
"Mathis, TX",US,TX,Mathis,1,28.0990895,-97.8240075
"Lawtey, FL",US,FL,Lawtey,1,30.0334756,-82.0720112
"Kingston, IL",US,IL,Kingston,1,42.0997482,-88.7589818
"PineBluffs, WY",US,WY,Pine Bluffs,1,41.1796780,-104.0667789
"Phoenix, IL",US,IL,Phoenix,1,41.6147136,-87.6318851
"Corydon, IN",US,IN,Corydon,1,38.211462,-86.1258738
"Franklin, IN",US,IN,Franklin,1,39.4766065,-86.0372577
"Hiawatha, IA",US,IA,Hiawatha,1,42.0395159,-91.6973475
"Rindge, NH",US,NH,Rindge,1,42.7634183,-72.0314692
"Trussville, AL",US,AL,Trussville,1,33.602881,-86.6166534
"Ligonier, PA",US,PA,Ligonier,1,40.2408769,-79.2379188
"Lima, OH",US,OH,Lima,1,40.72667,-84.07193
"Crestwood, IL",US,IL,Crestwood,1,41.642168,-87.737889
"Richmond, BC",CA,BC,Richmond,1,49.1746162,-123.1516226
"Damascus, OR",US,OR,Damascus,1,45.4220856,-122.4283111
"Upatoi, GA",US,GA,Upatoi,1,32.5490314,-84.7469914
"Brownsburg, IN",US,IN,Brownsburg,1,39.8297659,-86.3880508
"Plainview, MN",US,MN,Plainview,1,44.1636918,-92.1763556
"Rochester, IL",US,IL,Rochester,1,39.7566293,-89.5367399
"Suitland, MD",US,MD,Suitland,1,38.8501338,-76.9256744
"Paola, KS",US,KS,Paola,1,38.5939776,-94.8435827
"Macedonia, OH",US,OH,Macedonia,1,41.3093073,-81.5177749
"Cordele, GA",US,GA,Cordele,1,31.9699788,-83.7848798
"Fanwood, NJ",US,NJ,Fanwood,1,40.6408489,-74.3851454
"Bedford, ENG",GB,ENG,Bedford,1,52.1363806,-0.4675041
"Markham, VA",US,VA,Markham,1,36.8807893,-79.2546472
"Byfield, MA",US,MA,Byfield,1,42.7552783,-70.9565132
"Daleville, AL",US,AL,Daleville,1,31.2888621,-85.7055219
"Vail, CO",US,CO,Vail,1,39.5995318,-106.3398329
"Guyton, GA",US,GA,Guyton,1,32.3389887,-81.4008889
"Ipswich, MA",US,MA,Ipswich,1,42.676092,-70.8408681
"Goshen, IN",US,IN,Goshen,1,41.562483,-85.825225
"Mooseheart, IL",US,IL,Mooseheart,1,41.829326,-88.331291
"ClearLake, SD",US,SD,Clear Lake,1,44.7563908,-96.6848271
"Bedford, NY",US,NY,Bedford,1,41.1942435,-73.6448266
"Taylor, TX",US,TX,Taylor,1,30.5676703,-97.4079521
"Oakfield, GA",US,GA,Oakfield,1,31.7839569,-83.9644355
"TexasCity, TX",US,TX,Texas City,1,29.3960130,-94.9175485
"Loma, CO",US,CO,Loma,1,39.181743,-108.797012
"EstesPark, CO",US,CO,Estes Park,1,40.3771926,-105.5232160
"Prineville, OR",US,OR,Prineville,1,44.2869,-120.9035
"Milan, MI",US,MI,Milan,1,45.4641943,9.1896346
"Kalkaska, MI",US,MI,Kalkaska,1,44.734173,-85.175887
"Wyoming, DE",US,DE,Wyoming,1,39.1228688,-75.5572538
"Brentwood, NY",US,NY,Brentwood,1,40.7810749,-73.2424884
"Windsor, WI",US,WI,Windsor,1,43.2041592,-89.3478948
"Waitsburg, WA",US,WA,Waitsburg,1,46.2621649,-118.1483132
"HowardLake, MN",US,MN,Howard Lake,1,45.0607968,-94.0733088
"Hamburg, PA",US,PA,Hamburg,1,40.5558738,-75.9839638
"QuezonCity, 0",PH,0,Quezon City,1,14.6510546,121.0486254
"Flint, TX",US,TX,Flint,1,32.1994073,-95.3474117
"Pinckney, MI",US,MI,Pinckney,1,42.4495766,-83.9300789
"Auburn, MA",US,MA,Auburn,1,42.2070508,-71.8365574
"Lebanon, NJ",US,NJ,Lebanon,1,40.6368709,-74.8360668
"Burt, MI",US,MI,Burt,1,43.2361395,-83.913192
"Freer, TX",US,TX,Freer,1,27.8829016,-98.6006381
"Teaticket, MA",US,MA,Teaticket,1,41.5657629,-70.5938531
"Kingston, PA",US,PA,Kingston,1,41.2531781,-75.8908746
"Croswell, MI",US,MI,Croswell,1,43.2670705,-82.6037104
"Gadsden, AL",US,AL,Gadsden,1,34.0095673,-86.0244654
"Washington, CT",US,CT,Washington,1,41.6404914,-73.3190148
"Helmetta, NJ",US,NJ,Helmetta,1,40.3788262,-74.4276222
"LockHaven, PA",US,PA,Lock Haven,1,41.1369077,-77.4471641
"Junction, TX",US,TX,Junction,1,30.4730105,-99.7803653
"Smithfield, RI",US,RI,Smithfield,1,41.8805772,-71.5445862
"Porth, WLS",GB,WLS,Porth,1,51.6124563,-3.4076599
"LongLake, MN",US,MN,Long Lake,1,44.9863892,-93.5715908
"Staines, ENG",GB,ENG,Staines,1,51.432328,-0.5029086
"Cecil, AL",US,AL,Cecil,1,-23.4592874,-46.059156
"Lafayette, OR",US,OR,Lafayette,1,45.2388265,-123.1141578
"LaurelPark, NC",US,NC,Laurel Park,1,35.3137282,-82.4934535
"Ione, CA",US,CA,Ione,1,38.348782,-120.9330187
"Merriam, KS",US,KS,Merriam,1,39.0238428,-94.6922089
"Leechburg, PA",US,PA,Leechburg,1,40.6276759,-79.6090628
"Pelham, NY",US,NY,Pelham,1,40.9098215,-73.8079111
"Pelham, AL",US,AL,Pelham,1,33.2836179,-86.8036855
"Mora, MN",US,MN,Mora,1,45.8865833,-93.2689589
"Harwich, MA",US,MA,Harwich,1,41.7004462,-70.0316427
"Parkhurst, GP",ZA,GP,Parkhurst,1,-26.1377989,28.0153589
"Griffin, GA",US,GA,Griffin,1,33.2430735,-84.2314553
"LongBeach, IN",US,IN,Long Beach,1,41.7389287,-86.8569736
"Stevenson, WA",US,WA,Stevenson,1,45.6927415,-121.885856
"MountZion, IL",US,IL,Mount Zion,1,39.7714252,-88.8742406
"SharonHill, PA",US,PA,Sharon Hill,1,39.9063027,-75.2721402
"SpringDale, UT",US,UT,Spring Dale,1,40.6702250,-111.8743794
"Grantham, NH",US,NH,Grantham,1,43.5006279,-72.2023116
"Callands, VA",US,VA,Callands,1,36.8282069,-79.5335648
"Prescott, AZ",US,AZ,Prescott,1,34.5448939,-112.4774982
"Currie, NC",US,NC,Currie,1,34.4539177,-78.1110199
"Chichester, NH",US,NH,Chichester,1,43.2575809,-71.3725682
"Edgartown, MA",US,MA,Edgartown,1,41.3908772,-70.5030608
"GreenAcres, AL",US,AL,Green Acres,1,33.473996,-86.8922138
"Luton, ENG",GB,ENG,Luton,1,51.8784385,-0.4152837
"WestCreek, NJ",US,NJ,West Creek,1,39.2401316,-74.9035159
"BaySprings, MS",US,MS,Bay Springs,1,31.9790425,-89.2872843
"Lexington, GA",US,GA,Lexington,1,33.8695626,-83.111817
"Waycross, GA",US,GA,Waycross,1,31.2057444,-82.3633897
"Amboy, WA",US,WA,Amboy,1,45.9087908,-122.4450022
"NorthBend, OR",US,OR,North Bend,1,43.4065089,-124.2242824
"Alcalde, NM",US,NM,Alcalde,1,36.084409,-106.0581355
"Brigantine, NJ",US,NJ,Brigantine,1,39.4111156,-74.3664218
"Whitefish, MT",US,MT,Whitefish,1,48.4135522,-114.3357226
"Southgate, KY",US,KY,Southgate,1,38.1821961,-84.552099
"Afton, MN",US,MN,Afton,1,44.9484915,-92.8490193
"Spencer, WV",US,WV,Spencer,1,38.808017,-81.3567489
"Newcastle, ME",US,ME,Newcastle,1,44.0423075,-69.530739
"Lincoln, RI",US,RI,Lincoln,1,41.8959788,-71.4296234
"Weston, VT",US,VT,Weston,1,43.2910325,-72.7925643
"Accokeek, MD",US,MD,Accokeek,1,38.6622843,-76.9910333
"Bumpass, VA",US,VA,Bumpass,1,37.9569,-77.7480267
"Mobridge, SD",US,SD,Mobridge,1,45.5464692,-100.4039522
"Hampstead, NH",US,NH,Hampstead,1,42.8757176,-71.1806016
"Whitsett, NC",US,NC,Whitsett,1,36.0828986,-79.5673773
"Salem, VA",US,VA,Salem,1,37.274709,-80.0202088
"Hudson, IA",US,IA,Hudson,1,42.4005288,-92.4661304
"WestHurley, NY",US,NY,West Hurley,1,42.0094160,-74.1152619
"PanamaCity, FL",US,FL,Panama City,1,30.1586518,-85.6602936
"TegaCay, SC",US,SC,Tega Cay,1,35.0382160,-81.0226325
"Crossville, TN",US,TN,Crossville,1,35.9526541,-85.0172059
"Lucinda, PA",US,PA,Lucinda,1,41.2696497,-79.3906118
"Ladoga, IN",US,IN,Ladoga,1,39.913525,-86.8003075
"Dousman, WI",US,WI,Dousman,1,43.0144033,-88.4506222
"Oshawa, ON",CA,ON,Oshawa,1,43.8877409,-78.8512221
"Sullivan, IN",US,IN,Sullivan,1,39.0952593,-87.4077845
"SouthWeber, UT",US,UT,South Weber,1,41.1344398,-111.9433540
"Leupp, AZ",US,AZ,Leupp,1,35.2929465,-111.0091629
"Dunkirk, MD",US,MD,Dunkirk,1,38.7122505,-76.6746466
"Champlin, MN",US,MN,Champlin,1,45.1917406,-93.3953128
"Matawan, NJ",US,NJ,Matawan,1,40.419752,-74.2220347
"Florence, SC",US,SC,Florence,1,34.1984435,-79.7671658
"Tazewell, VA",US,VA,Tazewell,1,37.116249,-81.5194582
"Clinton, MD",US,MD,Clinton,1,38.7522607,-76.8969155
"Greenville, IL",US,IL,Greenville,1,38.8840993,-89.4142592
"CampHill, PA",US,PA,Camp Hill,1,40.2398118,-76.9199742
"Bozeman, MT",US,MT,Bozeman,1,45.6717686,-111.0785691
"Wagar, AL",US,AL,Wagar,1,31.4379557,-88.0040866
"Orting, WA",US,WA,Orting,1,47.103055,-122.2084432
"Inkster, MI",US,MI,Inkster,1,42.2790776,-83.3167144
"NorthHills, CA",US,CA,North Hills,1,34.2429575,-118.4854081
"Edinburg, ND",US,ND,Edinburg,1,48.494406,-97.8620899
"Quispamsis, NB",CA,NB,Quispamsis,1,45.4179234,-65.9431252
"Getzville, NY",US,NY,Getzville,1,43.02239,-78.7612102
"Sims, NC",US,NC,Sims,1,35.762717,-78.0585366
"Aptos, CA",US,CA,Aptos,1,36.9671229,-121.8896681
"Etna, OH",US,OH,Etna,1,39.957562,-82.6819548
"Narol, MB",CA,MB,Narol,1,50.0550000,-96.9775000
"FortDrum, NY",US,NY,Fort Drum,1,44.0481635,-75.7874923
"Vernon, CA",US,CA,Vernon,1,33.9916678,-118.1802924
"Aurora, OH",US,OH,Aurora,1,41.3105662,-81.3511566
"GalesFerry, CT",US,CT,Gales Ferry,1,41.4212582,-72.0864798
"Allyn, WA",US,WA,Allyn,1,47.3842925,-122.837945
"Chatham, VA",US,VA,Chatham,1,36.8201296,-79.398694
"PennValley, CA",US,CA,Penn Valley,1,39.1948165,-121.1926464
"BayMinette, AL",US,AL,Bay Minette,1,30.8829628,-87.7730474
"Folsom, PA",US,PA,Folsom,1,39.8947528,-75.3214301
"Milton, WA",US,WA,Milton,1,47.251135,-122.295108
"Chicora, PA",US,PA,Chicora,1,40.9535041,-79.7403585
"Surrey, ND",US,ND,Surrey,1,48.2456531,-101.1361741
"Sterling, KS",US,KS,Sterling,1,38.2185848,-98.1992161
"Victoria, BC",CA,BC,Victoria,1,48.3888786,-123.2732128
"SanBenito, TX",US,TX,San Benito,1,26.1326237,-97.6307910
"Highlands, NC",US,NC,Highlands,1,35.0642827,-83.2015684
"Plympton, MA",US,MA,Plympton,1,41.9884356,-70.8072618
"Wymore, NE",US,NE,Wymore,1,40.128917,-96.6702377
"Roebuck, SC",US,SC,Roebuck,1,34.8826085,-81.965471
"Malabar, FL",US,FL,Malabar,1,28.0055763,-80.5970201
"Homer, AK",US,AK,Homer,1,59.6419348,-151.5363314
"Yankton, SD",US,SD,Yankton,1,42.8712938,-97.3967011
"Kimberly, AL",US,AL,Kimberly,1,33.7771862,-86.8121676
"Muscatine, IA",US,IA,Muscatine,1,41.4246132,-91.0436508
"Lewisburg, TN",US,TN,Lewisburg,1,35.4585487,-86.7726612
"Weed, CA",US,CA,Weed,1,41.4282055,-122.3730709
